feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
ECOMMERCE-000102,2025-09-12,Email SAV,Client premium,Auvergne-Rhône-Alpes,Commande marketplace,Achat,1,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,"Le produit reçu ne correspond pas aux photos du site. Le cas concerne le segment client premium, sur le parcours achat, avec un impact direct sur commande marketplace."
ECOMMERCE-000103,2025-10-02,Avis site,Client premium,Île-de-France,Abonnement premium,Support après-vente,1,negative,Support client,réponses automatiques,réponses automatiques,Faible,augmentation des relances et baisse satisfaction,False,"L’agent était poli, mais il n’avait pas la capacité de résoudre le problème. Cela a augmenté le stress autour de la démarche."
ECOMMERCE-000104,2025-10-01,Avis site,Nouveau client,Belgique,Retour produit,Achat,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-000105,2025-06-28,Avis site,Client premium,Suisse,Retour produit,Achat,1,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Faible,friction financière et perte de crédibilité,False,"J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-000106,2025-10-28,Application mobile,Client entreprise,Hauts-de-France,Livraison standard,Retour,1,negative,Remboursement / Facturation,montant incorrect,montant incorrect,Faible,friction financière et perte de crédibilité,False,"Le remboursement devait être effectué sous quelques jours, mais après deux semaines je n’ai toujours rien reçu. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-000107,2026-02-24,Trustpilot,Client régulier,Auvergne-Rhône-Alpes,Livraison express,Livraison,2,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,pas normal
ECOMMERCE-000108,2025-12-13,Email SAV,Client entreprise,Hauts-de-France,Livraison express,Support après-vente,2,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Faible,friction financière et perte de crédibilité,True,commande jamais recu
ECOMMERCE-000109,2026-02-06,Application mobile,Client entreprise,Hauts-de-France,Livraison express,Retour,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
ECOMMERCE-000110,2025-08-15,Trustpilot,Client entreprise,Auvergne-Rhône-Alpes,Abonnement premium,Support après-vente,3,negative,Livraison / Logistique,colis endommagé,colis endommagé,Modérée,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cela a retardé une décision importante.
ECOMMERCE-000111,2025-09-01,Avis site,Nouveau client,Auvergne-Rhône-Alpes,Livraison express,Retour,1,negative,Produit / Qualité,produit défectueux,produit défectueux,Modérée,dégradation de la promesse produit,True,impossible de payer
ECOMMERCE-000112,2026-02-22,Chat client,Client entreprise,Suisse,Livraison express,Remboursement,2,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Cette situation est remontée depuis Suisse et touche surtout le parcours remboursement.
ECOMMERCE-000113,2025-01-11,Application mobile,Client entreprise,Belgique,Livraison standard,Achat,1,negative,Livraison / Logistique,colis endommagé,colis endommagé,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Le cas concerne le segment client entreprise, sur le parcours achat, avec un impact direct sur livraison standard."
ECOMMERCE-000114,2025-10-18,Avis site,Client entreprise,Île-de-France,Commande marketplace,Support après-vente,1,negative,Support client,relances multiples,relances multiples,Critique,augmentation des relances et baisse satisfaction,True,J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Cela a créé une perte de confiance.
ECOMMERCE-000115,2025-10-22,Chat client,Nouveau client,Suisse,Livraison standard,Support après-vente,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
ECOMMERCE-000116,2025-07-13,Chat client,Nouveau client,Belgique,Retour produit,Achat,3,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Cette situation est remontée depuis Belgique et touche surtout le parcours achat.
ECOMMERCE-000117,2025-11-26,Email SAV,Client entreprise,Belgique,Livraison express,Achat,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-000118,2026-01-19,Email SAV,Client régulier,Île-de-France,Livraison standard,Retour,1,negative,Communication,absence de notification proactive,absence de notification proactive,Faible,manque de visibilité client,False,bof
ECOMMERCE-000119,2025-12-11,Chat client,Client premium,Île-de-France,Retour produit,Achat,3,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Faible,friction financière et perte de crédibilité,False,"J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-000120,2025-11-05,Trustpilot,Client premium,Île-de-France,Livraison standard,Remboursement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
ECOMMERCE-000121,2025-11-26,Chat client,Client premium,Auvergne-Rhône-Alpes,Commande marketplace,Support après-vente,2,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Faible,friction financière et perte de crédibilité,False,"Le remboursement devait être effectué sous quelques jours, mais après deux semaines je n’ai toujours rien reçu. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-000122,2025-12-11,Trustpilot,Nouveau client,Île-de-France,Retour produit,Support après-vente,2,negative,Communication,informations contradictoires,informations contradictoires,Faible,manque de visibilité client,False,"Les informations sur les délais sont trop générales. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-000123,2025-07-21,Email SAV,Nouveau client,Suisse,Commande marketplace,Retour,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
ECOMMERCE-000124,2025-11-29,Email SAV,Client premium,Auvergne-Rhône-Alpes,Livraison standard,Achat,1,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,bof
ECOMMERCE-000125,2025-12-21,Email SAV,Client premium,Belgique,Livraison standard,Livraison,2,negative,Communication,statut commande imprécis,statut commande imprécis,Faible,manque de visibilité client,False,"Les emails de suivi ne sont pas clairs. Je ne sais pas si ma commande est en préparation, expédiée ou bloquée. Le cas concerne le segment client premium, sur le parcours livraison, avec un impact direct sur livraison standard."
ECOMMERCE-000126,2025-10-03,Email SAV,Client premium,Auvergne-Rhône-Alpes,Livraison express,Retour,2,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,"Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-000127,2025-08-04,Avis site,Client régulier,Suisse,Livraison standard,Retour,2,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Faible,friction financière et perte de crédibilité,False,"J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Le cas concerne le segment client régulier, sur le parcours retour, avec un impact direct sur livraison standard."
ECOMMERCE-000128,2025-12-05,Application mobile,Client premium,Hauts-de-France,Abonnement premium,Livraison,3,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,"Le remboursement devait être effectué sous quelques jours, mais après deux semaines je n’ai toujours rien reçu. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-000129,2025-05-16,Application mobile,Client régulier,Auvergne-Rhône-Alpes,Retour produit,Achat,2,negative,Support client,relances multiples,relances multiples,Critique,augmentation des relances et baisse satisfaction,True,J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Cela a créé une perte de confiance.
ECOMMERCE-000130,2025-12-19,Application mobile,Client régulier,Hauts-de-France,Abonnement premium,Retour,2,negative,Produit / Qualité,produit défectueux,produit défectueux,Faible,dégradation de la promesse produit,False,"Le produit reçu ne correspond pas aux photos du site. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-000131,2025-09-19,Application mobile,Nouveau client,Belgique,Retour produit,Retour,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
ECOMMERCE-000132,2025-09-09,Trustpilot,Nouveau client,Hauts-de-France,Commande marketplace,Remboursement,2,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Faible,perte de confiance post-achat,False,jattend toujours
ECOMMERCE-000133,2025-05-25,Email SAV,Nouveau client,Auvergne-Rhône-Alpes,Commande marketplace,Achat,2,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
