feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
EMBASSY-000100,2025-12-21,Avis citoyen,Famille,France,Visa,Paiement,2,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,personne répond
EMBASSY-000101,2025-09-10,Avis citoyen,Famille,Luxembourg,Acte consulaire,Retrait document,2,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-000102,2025-07-28,Téléphone,Professionnel,France,Acte consulaire,Paiement,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,False,très déçu
EMBASSY-000103,2025-12-02,Accueil physique,Étudiant,Pays-Bas,Acte consulaire,Retrait document,3,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,franchement abusé
EMBASSY-000104,2025-08-29,Accueil physique,Urgence voyage,Suisse,Passeport,Retrait document,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
EMBASSY-000105,2025-08-14,Téléphone,Étudiant,France,Rendez-vous,Prise de rendez-vous,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
EMBASSY-000106,2025-04-05,Accueil physique,Diaspora,Belgique,Visa,Retrait document,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-000107,2025-05-16,Avis citoyen,Urgence voyage,Pays-Bas,Rendez-vous,Suivi dossier,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-000108,2025-08-10,Avis citoyen,Étudiant,Pays-Bas,Légalisation,Prise de rendez-vous,1,negative,Communication,information visa confuse,information visa confuse,Modérée,augmentation des relances et incompréhension des procédures,False,Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Cela m’a obligé à relancer plusieurs fois.
EMBASSY-000109,2025-04-18,Avis citoyen,Diaspora,Luxembourg,Rendez-vous,Prise de rendez-vous,1,negative,Communication,information visa confuse,information visa confuse,Faible,augmentation des relances et incompréhension des procédures,False,trop lent franchement
EMBASSY-000110,2025-08-05,Accueil physique,Professionnel,Suisse,Visa,Dépôt dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Modérée,friction légère,True,support impossible
EMBASSY-000111,2025-07-02,Accueil physique,Professionnel,Luxembourg,Rendez-vous,Paiement,1,negative,Accueil / Support usager,absence de délai,absence de délai,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-000112,2025-01-30,Accueil physique,Famille,Suisse,Visa,Dépôt dossier,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,réponse rapide et claire
EMBASSY-000113,2025-08-13,Formulaire de contact,Diaspora,Pays-Bas,Acte consulaire,Suivi dossier,1,negative,Digitalisation / Suivi en ligne,manque de confirmation automatique,manque de confirmation automatique,Faible,opportunité de modernisation du service public,False,Il serait utile de pouvoir téléverser les documents avant le rendez-vous. Cela donne l’impression que le suivi n’est pas maîtrisé.
EMBASSY-000114,2025-07-03,Téléphone,Urgence voyage,Pays-Bas,Rendez-vous,Paiement,1,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,"Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Pour un profil urgence voyage, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-000115,2025-01-17,Accueil physique,Étudiant,France,Légalisation,Retrait document,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,service lent
EMBASSY-000116,2025-09-02,Formulaire de contact,Diaspora,France,Passeport,Paiement,2,negative,Paiement / Frais consulaires,frais peu expliqués,frais peu expliqués,Faible,friction administrative et manque de transparence,False,"Je ne comprends pas pourquoi un paiement supplémentaire est demandé. Pour un profil diaspora, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-000117,2025-05-28,Email consulaire,Diaspora,Belgique,Visa,Retrait document,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
EMBASSY-000118,2025-01-27,Téléphone,Professionnel,Luxembourg,Acte consulaire,Prise de rendez-vous,2,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Faible,expérience usager dégradée,False,je comprend pas le suivi
EMBASSY-000119,2025-08-01,Téléphone,Étudiant,France,Légalisation,Suivi dossier,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
EMBASSY-000120,2025-07-13,Accueil physique,Urgence voyage,Luxembourg,Visa,Prise de rendez-vous,1,negative,Communication,téléphone injoignable,téléphone injoignable,Modérée,augmentation des relances et incompréhension des procédures,False,"Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Pour un profil urgence voyage, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-000121,2025-09-26,Téléphone,Professionnel,Suisse,Légalisation,Prise de rendez-vous,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-000122,2025-07-04,Email consulaire,Diaspora,Luxembourg,Acte consulaire,Paiement,3,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Faible,perte de confiance citoyenne et saturation des demandes,False,merci au support
EMBASSY-000123,2025-03-12,Téléphone,Professionnel,Pays-Bas,Acte consulaire,Suivi dossier,2,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Faible,expérience usager dégradée,False,nul
EMBASSY-000124,2025-07-31,Email consulaire,Diaspora,Luxembourg,Visa,Paiement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-000125,2025-01-14,Email consulaire,Diaspora,France,Rendez-vous,Prise de rendez-vous,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
EMBASSY-000126,2025-09-03,Téléphone,Professionnel,Belgique,Acte consulaire,Paiement,1,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Élevée,perte de confiance citoyenne et saturation des demandes,True,Le délai de traitement bloque mon voyage alors que la situation est urgente. Cette situation est remontée depuis Belgique et touche surtout le parcours paiement.
EMBASSY-000127,2025-08-13,Email consulaire,Famille,France,Visa,Suivi dossier,1,negative,Communication,absence de notification,absence de notification,Modérée,augmentation des relances et incompréhension des procédures,True,support impossible
EMBASSY-000128,2026-01-22,Email consulaire,Professionnel,Belgique,Légalisation,Prise de rendez-vous,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-000129,2025-08-16,Téléphone,Étudiant,Pays-Bas,Passeport,Prise de rendez-vous,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
EMBASSY-000130,2025-08-08,Accueil physique,Étudiant,Luxembourg,Passeport,Retrait document,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-000131,2025-11-03,Formulaire de contact,Urgence voyage,Luxembourg,Visa,Dépôt dossier,1,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,"La situation est stressante car mon dossier concerne une urgence familiale. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-000132,2025-07-14,Email consulaire,Urgence voyage,Belgique,Passeport,Prise de rendez-vous,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-000133,2025-05-19,Téléphone,Urgence voyage,France,Acte consulaire,Prise de rendez-vous,1,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Élevée,perte de confiance citoyenne et saturation des demandes,True,Le délai de traitement bloque mon voyage alors que la situation est urgente. Cette situation est remontée depuis France et touche surtout le parcours prise de rendez-vous.
EMBASSY-000134,2025-11-16,Formulaire de contact,Professionnel,Luxembourg,Visa,Suivi dossier,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
EMBASSY-000135,2025-07-17,Accueil physique,Professionnel,France,Acte consulaire,Paiement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
EMBASSY-000136,2025-09-10,Avis citoyen,Famille,France,Rendez-vous,Suivi dossier,3,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Faible,perte de confiance citoyenne et saturation des demandes,False,jai deja relancé 3 fois
EMBASSY-000137,2025-09-24,Accueil physique,Famille,Suisse,Légalisation,Prise de rendez-vous,1,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-000138,2025-03-18,Téléphone,Urgence voyage,Suisse,Légalisation,Suivi dossier,2,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Faible,perte de confiance citoyenne et saturation des demandes,False,La procédure indiquée sur le site ne correspond pas aux documents demandés sur place. Cette situation est remontée depuis Suisse et touche surtout le parcours suivi dossier.
