feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
SAAS-000107,2025-04-21,Enquête NPS,Grand compte,France,API,Usage quotidien,2,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Cela a augmenté le stress autour de la démarche.
SAAS-000108,2025-05-31,Ticket support,PME,Belgique,Gestion utilisateurs,Configuration,2,negative,Support client,escalade difficile,escalade difficile,Élevée,risque contractuel et insatisfaction compte clé,True,"Le support répond trop tard pour un incident bloquant en production. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-000109,2025-07-20,Enquête NPS,Startup,France,Dashboard analytics,Support,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,je comprends pas
SAAS-000110,2025-12-26,Email client,Équipe support,Afrique francophone,Module onboarding,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-000111,2025-10-04,Enquête NPS,Équipe produit,Suisse,Dashboard analytics,Activation,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,ça devient pénible
SAAS-000112,2025-12-11,Email client,Grand compte,Belgique,API,Support,3,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Faible,perte de confiance dans la donnée produit,False,"L’API retourne parfois des erreurs sans message clair. Le cas concerne le segment grand compte, sur le parcours support, avec un impact direct sur api."
SAAS-000113,2025-06-05,Chat produit,Équipe support,Canada,Module onboarding,Configuration,3,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,"Certaines métriques changent sans explication entre deux connexions. Le cas concerne le segment équipe support, sur le parcours configuration, avec un impact direct sur module onboarding."
SAAS-000114,2026-01-15,Chat produit,Startup,France,API,Activation,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
SAAS-000115,2025-08-15,Chat produit,Équipe support,Suisse,Module onboarding,Usage quotidien,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Modérée,perte de confiance dans la donnée produit,True,"Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-000116,2025-01-20,Feedback onboarding,Startup,Afrique francophone,Export reporting,Usage quotidien,2,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,bloqué encore
SAAS-000117,2026-02-04,Enquête NPS,Équipe support,Belgique,Module onboarding,Renouvellement,1,negative,Facturation / Pricing,tarification peu claire,tarification peu claire,Faible,frein au renouvellement et à l’expansion,False,"La facture mensuelle ne détaille pas assez les modules activés. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-000118,2025-06-18,Feedback onboarding,Équipe produit,Suisse,Export reporting,Support,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
SAAS-000119,2025-05-17,Feedback onboarding,Équipe support,Canada,Module onboarding,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-000120,2025-10-23,Ticket support,PME,Suisse,API,Activation,1,negative,Produit / Qualité,export instable,export instable,Modérée,perte de confiance dans la donnée produit,True,support impossible
SAAS-000121,2025-01-27,Feedback onboarding,Équipe support,Belgique,Gestion utilisateurs,Configuration,1,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,"L’escalade vers une personne technique prend trop de temps. Le cas concerne le segment équipe support, sur le parcours configuration, avec un impact direct sur gestion utilisateurs."
SAAS-000122,2025-02-15,Chat produit,Grand compte,Afrique francophone,API,Activation,1,negative,Communication,manque de roadmap,manque de roadmap,Faible,manque de prévisibilité pour les clients B2B,False,"Les changements de fonctionnalités ne sont pas suffisamment annoncés. Le cas concerne le segment grand compte, sur le parcours activation, avec un impact direct sur api."
SAAS-000123,2025-06-08,Chat produit,Startup,France,Module onboarding,Support,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
SAAS-000124,2025-08-21,Enquête NPS,Équipe produit,Belgique,Export reporting,Configuration,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
SAAS-000125,2025-12-21,Chat produit,Équipe produit,Canada,Dashboard analytics,Configuration,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,jattend depuis 2 semaine
SAAS-000126,2025-12-02,Ticket support,Équipe produit,Belgique,Dashboard analytics,Activation,1,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,jattend depuis 2 semaine
SAAS-000127,2025-06-13,Ticket support,Équipe support,Suisse,Module onboarding,Usage quotidien,1,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,"Le suivi du ticket manque de clarté. Personne ne donne de délai. Pour un profil équipe support, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-000128,2025-05-06,Feedback onboarding,Équipe produit,Afrique francophone,Gestion utilisateurs,Renouvellement,3,negative,Support client,réponse générique,réponse générique,Faible,risque contractuel et insatisfaction compte clé,False,L’escalade vers une personne technique prend trop de temps. Cela donne l’impression que le suivi n’est pas maîtrisé.
SAAS-000129,2025-05-14,Ticket support,Grand compte,Canada,Gestion utilisateurs,Configuration,1,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Le cas concerne le segment grand compte, sur le parcours configuration, avec un impact direct sur gestion utilisateurs."
SAAS-000130,2025-05-06,Email client,Grand compte,Belgique,API,Usage quotidien,2,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-000131,2025-02-25,Enquête NPS,Grand compte,Belgique,Module onboarding,Usage quotidien,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
SAAS-000132,2025-04-18,Ticket support,PME,Canada,Dashboard analytics,Usage quotidien,3,negative,Onboarding / Usage,activation trop longue,activation trop longue,Modérée,risque de non-adoption et churn précoce,False,Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Cela a créé une perte de confiance.
SAAS-000133,2025-04-17,Feedback onboarding,Équipe support,Belgique,Gestion utilisateurs,Usage quotidien,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,merci au support
SAAS-000134,2026-01-31,Ticket support,PME,Afrique francophone,API,Renouvellement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
SAAS-000135,2025-11-03,Ticket support,Startup,Canada,Module onboarding,Renouvellement,2,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,"Certaines métriques changent sans explication entre deux connexions. Le cas concerne le segment startup, sur le parcours renouvellement, avec un impact direct sur module onboarding."
SAAS-000136,2025-07-08,Email client,PME,Belgique,Gestion utilisateurs,Support,3,negative,Communication,manque de roadmap,manque de roadmap,Faible,manque de prévisibilité pour les clients B2B,False,"Les changements de fonctionnalités ne sont pas suffisamment annoncés. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-000137,2025-10-11,Chat produit,Grand compte,Canada,Gestion utilisateurs,Renouvellement,1,negative,Produit / Qualité,perte de données,perte de données,Faible,perte de confiance dans la donnée produit,False,Certaines métriques changent sans explication entre deux connexions. Cette situation est remontée depuis Canada et touche surtout le parcours renouvellement.
SAAS-000138,2025-05-24,Chat produit,Équipe produit,France,Gestion utilisateurs,Renouvellement,1,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,ça devient pénible
SAAS-000139,2025-05-21,Ticket support,PME,Suisse,Module onboarding,Activation,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
SAAS-000140,2025-04-22,Ticket support,PME,France,Module onboarding,Usage quotidien,1,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,"Nous ne savons pas quoi faire après la création du compte. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-000141,2025-06-01,Email client,PME,France,Dashboard analytics,Usage quotidien,1,negative,Produit / Qualité,perte de données,perte de données,Modérée,perte de confiance dans la donnée produit,True,"Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-000142,2025-09-21,Ticket support,Équipe support,Belgique,Export reporting,Configuration,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
